date,fuel_region_id,pricing_hub,interpretation,fuel_price_usd_per_mmbtu,distinct_prices_within_day,raw_hour_rows,source_archives
2025-03-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,23,CAISO_PRC_FUEL_2025_03.zip
2025-03-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.79,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.83,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.49,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.51,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.36,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.36,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.36,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.33,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.37,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.43,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.25,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.69,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.69,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.69,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.39,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.25,1,24,CAISO_PRC_FUEL_2025_03.zip
2025-03-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.0,1,24,CAISO_PRC_FUEL_2025_03.zip
